x,y,R,G,B
0.015,0.015,0,0,0
0.045,0.015,0,0,0
0.075,0.015,0,0,0
0.105,0.015,0,0,0
0.135,0.015,0,0,0
0.165,0.015,0,0,0
0.195,0.015,0,0,0
0.225,0.015,0,0,0
0.255,0.015,0,0,0
0.285,0.015,0,0,0
0.315,0.015,0,0,0
0.345,0.015,0,0,0
0.375,0.015,0,0,0
0.405,0.015,0,0,0
0.435,0.015,0,0,0
0.465,0.015,0,0,0
0.495,0.015,0,0,0
0.525,0.015,0,0,0
0.555,0.015,0,0,0
0.585,0.015,0,0,0
0.615,0.015,0,0,0
0.645,0.015,0,0,0
0.675,0.015,0,0,0
0.705,0.015,0,0,0
0.735,0.015,0,0,0
0.765,0.015,0,0,0
0.795,0.015,0,0,0
0.825,0.015,0,0,0
0.855,0.015,0,0,0
0.885,0.015,127,127,0
0.915,0.015,127,127,0
0.945,0.015,0,0,0
0.975,0.015,0,0,0
1.005,0.015,0,0,0
1.035,0.015,0,0,0
1.065,0.015,0,0,0
1.095,0.015,0,0,0
1.125,0.015,0,0,0
1.155,0.015,0,0,0
1.185,0.015,0,0,0
1.215,0.015,127,127,0
1.245,0.015,0,0,0
1.275,0.015,0,0,0
1.305,0.015,0,0,0
1.335,0.015,127,127,0
1.365,0.015,127,127,0
1.395,0.015,0,0,0
1.425,0.015,0,0,0
1.455,0.015,0,0,0
1.485,0.015,0,0,0
1.515,0.015,0,0,0
1.545,0.015,0,0,0
1.575,0.015,0,0,0
1.605,0.015,0,0,0
1.635,0.015,0,0,0
1.665,0.015,0,0,0
1.695,0.015,0,0,0
1.725,0.015,0,0,0
1.755,0.015,0,0,0
1.785,0.015,0,0,0
1.815,0.015,0,0,0
1.845,0.015,0,0,0
1.875,0.015,0,0,0
1.905,0.015,0,0,0
1.935,0.015,0,0,0
1.965,0.015,0,0,0
1.995,0.015,0,0,0
2.025,0.015,0,0,0
2.055,0.015,0,0,0
2.085,0.015,0,0,0
2.115,0.015,0,0,0
2.145,0.015,0,0,0
2.175,0.015,0,0,0
2.205,0.015,0,0,0
2.235,0.015,0,0,0
2.265,0.015,0,0,0
2.295,0.015,0,0,0
2.325,0.015,0,0,0
2.355,0.015,0,0,0
2.385,0.015,0,0,0
2.415,0.015,0,0,0
2.445,0.015,0,0,0
2.475,0.015,0,0,0
2.505,0.015,0,0,0
2.535,0.015,0,0,0
2.565,0.015,0,0,0
2.595,0.015,0,0,0
2.625,0.015,0,0,0
2.655,0.015,0,0,0
2.685,0.015,0,0,0
2.715,0.015,0,0,0
2.745,0.015,0,0,0
2.775,0.015,0,0,0
2.805,0.015,0,0,0
2.835,0.015,0,0,0
2.865,0.015,0,0,0
2.895,0.015,0,0,0
2.925,0.015,0,0,0
2.955,0.015,0,0,0
2.985,0.015,0,0,0
3.015,0.015,0,0,0
3.045,0.015,0,0,0
3.075,0.015,0,0,0
3.105,0.015,0,0,0
3.135,0.015,0,0,0
3.165,0.015,0,0,0
3.195,0.015,0,0,0
3.225,0.015,0,0,0
3.255,0.015,0,0,0
3.285,0.015,0,0,0
3.315,0.015,0,0,0
3.345,0.015,0,0,0
3.375,0.015,0,0,0
3.405,0.015,0,0,0
3.435,0.015,0,0,0
3.465,0.015,0,0,0
3.495,0.015,0,0,0
3.525,0.015,0,0,0
3.555,0.015,0,0,0
3.585,0.015,0,0,0
3.615,0.015,0,0,0
3.645,0.015,0,0,0
3.675,0.015,0,0,0
3.705,0.015,0,0,0
3.735,0.015,0,0,0
3.765,0.015,127,127,0
3.795,0.015,127,127,0
3.825,0.015,127,127,0
3.855,0.015,127,127,0
3.885,0.015,127,127,0
3.915,0.015,127,127,0
3.945,0.015,127,127,0
3.975,0.015,0,0,0
4.005,0.015,0,0,0
4.035,0.015,0,0,0
4.065,0.015,0,0,0
4.095,0.015,0,0,0
4.125,0.015,0,0,0
4.155,0.015,0,0,0
4.185,0.015,0,0,0
4.215,0.015,0,0,0
4.245,0.015,0,0,0
4.275,0.015,0,0,0
4.305,0.015,0,0,0
4.335,0.015,0,0,0
4.365,0.015,0,0,0
4.395,0.015,0,0,0
4.425,0.015,0,0,0
4.455,0.015,0,0,0
4.485,0.015,0,0,0
4.515,0.015,0,0,0
4.545,0.015,127,127,0
4.575,0.015,127,127,0
4.605,0.015,127,127,0
4.635,0.015,0,0,0
4.665,0.015,0,0,0
4.695,0.015,0,0,0
0.015,0.045,127,127,0
0.045,0.045,127,127,0
0.075,0.045,127,127,0
0.105,0.045,127,127,0
0.135,0.045,127,127,0
0.165,0.045,127,127,0
0.195,0.045,127,127,0
0.225,0.045,127,127,0
0.255,0.045,127,127,0
0.285,0.045,127,127,0
0.315,0.045,127,127,0
0.345,0.045,127,127,0
0.375,0.045,127,127,0
0.405,0.045,127,127,0
0.435,0.045,127,127,0
0.465,0.045,127,127,0
0.495,0.045,127,127,0
0.525,0.045,127,127,0
0.555,0.045,127,127,0
0.585,0.045,127,127,0
0.615,0.045,127,127,0
0.645,0.045,127,127,0
0.675,0.045,127,127,0
0.705,0.045,127,127,0
0.735,0.045,127,127,0
0.765,0.045,127,127,0
0.795,0.045,127,127,0
0.825,0.045,127,127,0
0.855,0.045,127,127,0
0.885,0.045,127,127,0
0.915,0.045,127,127,0
0.945,0.045,127,127,0
0.975,0.045,127,127,0
1.005,0.045,127,127,0
1.035,0.045,127,127,0
1.065,0.045,127,127,0
1.095,0.045,127,127,0
1.125,0.045,127,127,0
1.155,0.045,127,127,0
1.185,0.045,127,127,0
1.215,0.045,127,127,0
1.245,0.045,127,127,0
1.275,0.045,127,127,0
1.305,0.045,127,127,0
1.335,0.045,127,127,0
1.365,0.045,127,127,0
1.395,0.045,127,127,0
1.425,0.045,127,127,0
1.455,0.045,127,127,0
1.485,0.045,127,127,0
1.515,0.045,127,127,0
1.545,0.045,127,127,0
1.575,0.045,127,127,0
1.605,0.045,127,127,0
1.635,0.045,127,127,0
1.665,0.045,127,127,0
1.695,0.045,127,127,0
1.725,0.045,127,127,0
1.755,0.045,127,127,0
1.785,0.045,127,127,0
1.815,0.045,127,127,0
1.845,0.045,127,127,0
1.875,0.045,127,127,0
1.905,0.045,127,127,0
1.935,0.045,127,127,0
1.965,0.045,127,127,0
1.995,0.045,127,127,0
2.025,0.045,127,127,0
2.055,0.045,127,127,0
2.085,0.045,127,127,0
2.115,0.045,127,127,0
2.145,0.045,127,127,0
2.175,0.045,127,127,0
2.205,0.045,127,127,0
2.235,0.045,127,127,0
2.265,0.045,127,127,0
2.295,0.045,127,127,0
2.325,0.045,127,127,0
2.355,0.045,127,127,0
2.385,0.045,127,127,0
2.415,0.045,127,127,0
2.445,0.045,127,127,0
2.475,0.045,127,127,0
2.505,0.045,127,127,0
2.535,0.045,127,127,0
2.565,0.045,127,127,0
2.595,0.045,127,127,0
2.625,0.045,127,127,0
2.655,0.045,127,127,0
2.685,0.045,127,127,0
2.715,0.045,127,127,0
2.745,0.045,127,127,0
2.775,0.045,127,127,0
2.805,0.045,127,127,0
2.835,0.045,127,127,0
2.865,0.045,127,127,0
2.895,0.045,127,127,0
2.925,0.045,127,127,0
2.955,0.045,127,127,0
2.985,0.045,127,127,0
3.015,0.045,127,127,0
3.045,0.045,127,127,0
3.075,0.045,127,127,0
3.105,0.045,127,127,0
3.135,0.045,127,127,0
3.165,0.045,127,127,0
3.195,0.045,127,127,0
3.225,0.045,127,127,0
3.255,0.045,127,127,0
3.285,0.045,0,0,0
3.315,0.045,127,127,0
3.345,0.045,127,127,0
3.375,0.045,127,127,0
3.405,0.045,127,127,0
3.435,0.045,127,127,0
3.465,0.045,127,127,0
3.495,0.045,127,127,0
3.525,0.045,127,127,0
3.555,0.045,127,127,0
3.585,0.045,127,127,0
3.615,0.045,127,127,0
3.645,0.045,127,127,0
3.675,0.045,127,127,0
3.705,0.045,127,127,0
3.735,0.045,127,127,0
3.765,0.045,127,127,0
3.795,0.045,127,127,0
3.825,0.045,127,127,0
3.855,0.045,127,127,0
3.885,0.045,127,127,0
3.915,0.045,127,127,0
3.945,0.045,127,127,0
3.975,0.045,127,127,0
4.005,0.045,127,127,0
4.035,0.045,127,127,0
4.065,0.045,127,127,0
4.095,0.045,127,127,0
4.125,0.045,127,127,0
4.155,0.045,127,127,0
4.185,0.045,127,127,0
4.215,0.045,127,127,0
4.245,0.045,127,127,0
4.275,0.045,127,127,0
4.305,0.045,127,127,0
4.335,0.045,127,127,0
4.365,0.045,127,127,0
4.395,0.045,127,127,0
4.425,0.045,127,127,0
4.455,0.045,127,127,0
4.485,0.045,127,127,0
4.515,0.045,127,127,0
4.545,0.045,127,127,0
4.575,0.045,127,127,0
4.605,0.045,127,127,0
4.635,0.045,127,127,0
4.665,0.045,127,127,0
4.695,0.045,127,127,0
0.015,0.075,127,127,0
0.045,0.075,127,127,0
0.075,0.075,127,127,0
0.105,0.075,127,127,0
0.135,0.075,127,127,0
0.165,0.075,127,127,0
0.195,0.075,127,127,0
0.225,0.075,127,127,0
0.255,0.075,127,127,0
0.285,0.075,127,127,0
0.315,0.075,127,127,0
0.345,0.075,127,127,0
0.375,0.075,127,127,0
0.405,0.075,127,127,0
0.435,0.075,127,127,0
0.465,0.075,127,127,0
0.495,0.075,127,127,0
0.525,0.075,127,127,0
0.555,0.075,127,127,0
0.585,0.075,127,127,0
0.615,0.075,127,127,0
0.645,0.075,127,127,0
0.675,0.075,127,127,0
0.705,0.075,127,127,0
0.735,0.075,127,127,0
0.765,0.075,127,127,0
0.795,0.075,127,127,0
0.825,0.075,127,127,0
0.855,0.075,127,127,0
0.885,0.075,127,127,0
0.915,0.075,127,127,0
0.945,0.075,127,127,0
0.975,0.075,127,127,0
1.005,0.075,127,127,0
1.035,0.075,127,127,0
1.065,0.075,127,127,0
1.095,0.075,127,127,0
1.125,0.075,127,127,0
1.155,0.075,127,127,0
1.185,0.075,127,127,0
1.215,0.075,127,127,0
1.245,0.075,127,127,0
1.275,0.075,127,127,0
1.305,0.075,127,127,0
1.335,0.075,127,127,0
1.365,0.075,127,127,0
1.395,0.075,127,127,0
1.425,0.075,127,127,0
1.455,0.075,127,127,0
1.485,0.075,127,127,0
1.515,0.075,127,127,0
1.545,0.075,127,127,0
1.575,0.075,127,127,0
1.605,0.075,127,127,0
1.635,0.075,127,127,0
1.665,0.075,127,127,0
1.695,0.075,127,127,0
1.725,0.075,127,127,0
1.755,0.075,127,127,0
1.785,0.075,127,127,0
1.815,0.075,127,127,0
1.845,0.075,127,127,0
1.875,0.075,127,127,0
1.905,0.075,127,127,0
1.935,0.075,127,127,0
1.965,0.075,127,127,0
1.995,0.075,127,127,0
2.025,0.075,127,127,0
2.055,0.075,127,127,0
2.085,0.075,127,127,0
2.115,0.075,127,127,0
2.145,0.075,127,127,0
2.175,0.075,127,127,0
2.205,0.075,127,127,0
2.235,0.075,127,127,0
2.265,0.075,127,127,0
2.295,0.075,127,127,0
2.325,0.075,127,127,0
2.355,0.075,127,127,0
2.385,0.075,127,127,0
2.415,0.075,127,127,0
2.445,0.075,127,127,0
2.475,0.075,127,127,0
2.505,0.075,127,127,0
2.535,0.075,127,127,0
2.565,0.075,127,127,0
2.595,0.075,127,127,0
2.625,0.075,127,127,0
2.655,0.075,127,127,0
2.685,0.075,127,127,0
2.715,0.075,127,127,0
2.745,0.075,127,127,0
2.775,0.075,127,127,0
2.805,0.075,127,127,0
2.835,0.075,127,127,0
2.865,0.075,127,127,0
2.895,0.075,127,127,0
2.925,0.075,127,127,0
2.955,0.075,127,127,0
2.985,0.075,127,127,0
3.015,0.075,127,127,0
3.045,0.075,127,127,0
3.075,0.075,127,127,0
3.105,0.075,127,127,0
3.135,0.075,127,127,0
3.165,0.075,127,127,0
3.195,0.075,127,127,0
3.225,0.075,127,127,0
3.255,0.075,127,127,0
3.285,0.075,127,127,0
3.315,0.075,127,127,0
3.345,0.075,127,127,0
3.375,0.075,127,127,0
3.405,0.075,127,127,0
3.435,0.075,127,127,0
3.465,0.075,127,127,0
3.495,0.075,127,127,0
3.525,0.075,127,127,0
3.555,0.075,127,127,0
3.585,0.075,127,127,0
3.615,0.075,127,127,0
3.645,0.075,127,127,0
3.675,0.075,127,127,0
3.705,0.075,127,127,0
3.735,0.075,127,127,0
3.765,0.075,127,127,0
3.795,0.075,127,127,0
3.825,0.075,127,127,0
3.855,0.075,127,127,0
3.885,0.075,127,127,0
3.915,0.075,127,127,0
3.945,0.075,127,127,0
3.975,0.075,127,127,0
4.005,0.075,127,127,0
4.035,0.075,127,127,0
4.065,0.075,127,127,0
4.095,0.075,127,127,0
4.125,0.075,127,127,0
4.155,0.075,127,127,0
4.185,0.075,127,127,0
4.215,0.075,127,127,0
4.245,0.075,127,127,0
4.275,0.075,127,127,0
4.305,0.075,127,127,0
4.335,0.075,127,127,0
4.365,0.075,127,127,0
4.395,0.075,127,127,0
4.425,0.075,127,127,0
4.455,0.075,127,127,0
4.485,0.075,127,127,0
4.515,0.075,127,127,0
4.545,0.075,127,127,0
4.575,0.075,127,127,0
4.605,0.075,127,127,0
4.635,0.075,127,127,0
4.665,0.075,127,127,0
4.695,0.075,127,127,0
0.015,0.105,127,127,0
0.045,0.105,127,127,0
0.075,0.105,127,127,0
0.105,0.105,127,127,0
0.135,0.105,127,127,0
0.165,0.105,127,127,0
0.195,0.105,127,127,0
0.225,0.105,127,127,0
0.255,0.105,127,127,0
0.285,0.105,127,127,0
0.315,0.105,127,127,0
0.345,0.105,127,127,0
0.375,0.105,127,127,0
0.405,0.105,127,127,0
0.435,0.105,127,127,0
0.465,0.105,127,127,0
0.495,0.105,127,127,0
0.525,0.105,127,127,0
0.555,0.105,127,127,0
0.585,0.105,127,127,0
0.615,0.105,127,127,0
0.645,0.105,127,127,0
0.675,0.105,127,127,0
0.705,0.105,127,127,0
0.735,0.105,127,127,0
0.765,0.105,127,127,0
0.795,0.105,127,127,0
0.825,0.105,127,127,0
0.855,0.105,127,127,0
0.885,0.105,127,127,0
0.915,0.105,127,127,0
0.945,0.105,127,127,0
0.975,0.105,127,127,0
1.005,0.105,127,127,0
1.035,0.105,127,127,0
1.065,0.105,127,127,0
1.095,0.105,127,127,0
1.125,0.105,127,127,0
1.155,0.105,127,127,0
1.185,0.105,127,127,0
1.215,0.105,127,127,0
1.245,0.105,127,127,0
1.275,0.105,127,127,0
1.305,0.105,127,127,0
1.335,0.105,127,127,0
1.365,0.105,127,127,0
1.395,0.105,127,127,0
1.425,0.105,127,127,0
1.455,0.105,127,127,0
1.485,0.105,127,127,0
1.515,0.105,127,127,0
1.545,0.105,127,127,0
1.575,0.105,127,127,0
1.605,0.105,127,127,0
1.635,0.105,127,127,0
1.665,0.105,127,127,0
1.695,0.105,127,127,0
1.725,0.105,127,127,0
1.755,0.105,127,127,0
1.785,0.105,127,127,0
1.815,0.105,127,127,0
1.845,0.105,127,127,0
1.875,0.105,127,127,0
1.905,0.105,127,127,0
1.935,0.105,127,127,0
1.965,0.105,127,127,0
1.995,0.105,127,127,0
2.025,0.105,127,127,0
2.055,0.105,127,127,0
2.085,0.105,127,127,0
2.115,0.105,127,127,0
2.145,0.105,127,127,0
2.175,0.105,127,127,0
2.205,0.105,127,127,0
2.235,0.105,127,127,0
2.265,0.105,127,127,0
2.295,0.105,127,127,0
2.325,0.105,127,127,0
2.355,0.105,127,127,0
2.385,0.105,127,127,0
2.415,0.105,127,127,0
2.445,0.105,127,127,0
2.475,0.105,127,127,0
2.505,0.105,127,127,0
2.535,0.105,127,127,0
2.565,0.105,127,127,0
2.595,0.105,127,127,0
2.625,0.105,127,127,0
2.655,0.105,127,127,0
2.685,0.105,127,127,0
2.715,0.105,127,127,0
2.745,0.105,127,127,0
2.775,0.105,127,127,0
2.805,0.105,127,127,0
2.835,0.105,127,127,0
2.865,0.105,127,127,0
2.895,0.105,127,127,0
2.925,0.105,127,127,0
2.955,0.105,127,127,0
2.985,0.105,127,127,0
3.015,0.105,127,127,0
3.045,0.105,127,127,0
3.075,0.105,127,127,0
3.105,0.105,127,127,0
3.135,0.105,127,127,0
3.165,0.105,127,127,0
3.195,0.105,127,127,0
3.225,0.105,127,127,0
3.255,0.105,127,127,0
3.285,0.105,127,127,0
3.315,0.105,127,127,0
3.345,0.105,127,127,0
3.375,0.105,127,127,0
3.405,0.105,127,127,0
3.435,0.105,127,127,0
3.465,0.105,127,127,0
3.495,0.105,127,127,0
3.525,0.105,127,127,0
3.555,0.105,127,127,0
3.585,0.105,127,127,0
3.615,0.105,127,127,0
3.645,0.105,127,127,0
3.675,0.105,127,127,0
3.705,0.105,127,127,0
3.735,0.105,127,127,0
3.765,0.105,127,127,0
3.795,0.105,127,127,0
3.825,0.105,127,127,0
3.855,0.105,127,127,0
3.885,0.105,127,127,0
3.915,0.105,127,127,0
3.945,0.105,127,127,0
3.975,0.105,127,127,0
4.005,0.105,127,127,0
4.035,0.105,127,127,0
4.065,0.105,127,127,0
4.095,0.105,127,127,0
4.125,0.105,127,127,0
4.155,0.105,127,127,0
4.185,0.105,127,127,0
4.215,0.105,127,127,0
4.245,0.105,127,127,0
4.275,0.105,127,127,0
4.305,0.105,127,127,0
4.335,0.105,127,127,0
4.365,0.105,127,127,0
4.395,0.105,127,127,0
4.425,0.105,127,127,0
4.455,0.105,127,127,0
4.485,0.105,127,127,0
4.515,0.105,127,127,0
4.545,0.105,127,127,0
4.575,0.105,127,127,0
4.605,0.105,127,127,0
4.635,0.105,127,127,0
4.665,0.105,127,127,0
4.695,0.105,127,127,0
0.015,0.135,127,127,0
0.045,0.135,127,127,0
0.075,0.135,127,127,0
0.105,0.135,127,127,0
0.135,0.135,127,127,0
0.165,0.135,127,127,0
0.195,0.135,127,127,0
0.225,0.135,127,127,0
0.255,0.135,127,127,0
0.285,0.135,127,127,0
0.315,0.135,127,127,0
0.345,0.135,127,127,0
0.375,0.135,127,127,0
0.405,0.135,127,127,0
0.435,0.135,127,127,0
0.465,0.135,127,127,0
0.495,0.135,127,127,0
0.525,0.135,127,127,0
0.555,0.135,127,127,0
0.585,0.135,127,127,0
0.615,0.135,127,127,0
0.645,0.135,127,127,0
0.675,0.135,127,127,0
0.705,0.135,127,127,0
0.735,0.135,127,127,0
0.765,0.135,127,127,0
0.795,0.135,127,127,0
0.825,0.135,127,127,0
0.855,0.135,127,127,0
0.885,0.135,127,127,0
0.915,0.135,127,127,0
0.945,0.135,127,127,0
0.975,0.135,127,127,0
1.005,0.135,127,127,0
1.035,0.135,127,127,0
1.065,0.135,127,127,0
1.095,0.135,127,127,0
1.125,0.135,127,127,0
1.155,0.135,127,127,0
1.185,0.135,127,127,0
1.215,0.135,127,127,0
1.245,0.135,127,127,0
1.275,0.135,127,127,0
1.305,0.135,127,127,0
1.335,0.135,127,127,0
1.365,0.135,127,127,0
1.395,0.135,127,127,0
1.425,0.135,127,127,0
1.455,0.135,127,127,0
1.485,0.135,127,127,0
1.515,0.135,127,127,0
1.545,0.135,127,127,0
1.575,0.135,127,127,0
1.605,0.135,127,127,0
1.635,0.135,127,127,0
1.665,0.135,127,127,0
1.695,0.135,127,127,0
1.725,0.135,127,127,0
1.755,0.135,127,127,0
1.785,0.135,127,127,0
1.815,0.135,127,127,0
1.845,0.135,127,127,0
1.875,0.135,127,127,0
1.905,0.135,127,127,0
1.935,0.135,127,127,0
1.965,0.135,127,127,0
1.995,0.135,127,127,0
2.025,0.135,127,127,0
2.055,0.135,127,127,0
2.085,0.135,127,127,0
2.115,0.135,127,127,0
2.145,0.135,127,127,0
2.175,0.135,127,127,0
2.205,0.135,127,127,0
2.235,0.135,127,127,0
2.265,0.135,127,127,0
2.295,0.135,127,127,0
2.325,0.135,127,127,0
2.355,0.135,127,127,0
2.385,0.135,127,127,0
2.415,0.135,127,127,0
2.445,0.135,127,127,0
2.475,0.135,127,127,0
2.505,0.135,127,127,0
2.535,0.135,127,127,0
2.565,0.135,127,127,0
2.595,0.135,127,127,0
2.625,0.135,127,127,0
2.655,0.135,127,127,0
2.685,0.135,127,127,0
2.715,0.135,127,127,0
2.745,0.135,127,127,0
2.775,0.135,127,127,0
2.805,0.135,127,127,0
2.835,0.135,127,127,0
2.865,0.135,127,127,0
2.895,0.135,127,127,0
2.925,0.135,127,127,0
2.955,0.135,127,127,0
2.985,0.135,127,127,0
3.015,0.135,127,127,0
3.045,0.135,127,127,0
3.075,0.135,127,127,0
3.105,0.135,127,127,0
3.135,0.135,127,127,0
3.165,0.135,127,127,0
3.195,0.135,127,127,0
3.225,0.135,127,127,0
3.255,0.135,127,127,0
3.285,0.135,127,127,0
3.315,0.135,127,127,0
3.345,0.135,127,127,0
3.375,0.135,127,127,0
3.405,0.135,127,127,0
3.435,0.135,127,127,0
3.465,0.135,127,127,0
3.495,0.135,127,127,0
3.525,0.135,127,127,0
3.555,0.135,127,127,0
3.585,0.135,127,127,0
3.615,0.135,127,127,0
3.645,0.135,127,127,0
3.675,0.135,127,127,0
3.705,0.135,127,127,0
3.735,0.135,127,127,0
3.765,0.135,127,127,0
3.795,0.135,127,127,0
3.825,0.135,127,127,0
3.855,0.135,127,127,0
3.885,0.135,127,127,0
3.915,0.135,127,127,0
3.945,0.135,127,127,0
3.975,0.135,127,127,0
4.005,0.135,127,127,0
4.035,0.135,127,127,0
4.065,0.135,127,127,0
4.095,0.135,127,127,0
4.125,0.135,127,127,0
4.155,0.135,127,127,0
4.185,0.135,127,127,0
4.215,0.135,127,127,0
4.245,0.135,127,127,0
4.275,0.135,127,127,0
4.305,0.135,127,127,0
4.335,0.135,127,127,0
4.365,0.135,127,127,0
4.395,0.135,127,127,0
4.425,0.135,127,127,0
4.455,0.135,127,127,0
4.485,0.135,127,127,0
4.515,0.135,127,127,0
4.545,0.135,127,127,0
4.575,0.135,127,127,0
4.605,0.135,127,127,0
4.635,0.135,127,127,0
4.665,0.135,127,127,0
4.695,0.135,127,127,0
0.015,0.165,127,127,0
0.045,0.165,127,127,0
0.075,0.165,127,127,0
0.105,0.165,127,127,0
0.135,0.165,127,127,0
0.165,0.165,127,127,0
0.195,0.165,127,127,0
0.225,0.165,127,127,0
0.255,0.165,127,127,0
0.285,0.165,127,127,0
0.315,0.165,127,127,0
0.345,0.165,127,127,0
0.375,0.165,127,127,0
0.405,0.165,127,127,0
0.435,0.165,127,127,0
0.465,0.165,127,127,0
0.495,0.165,127,127,0
0.525,0.165,127,127,0
0.555,0.165,127,127,0
0.585,0.165,127,127,0
0.615,0.165,127,127,0
0.645,0.165,127,127,0
0.675,0.165,127,127,0
0.705,0.165,127,127,0
0.735,0.165,127,127,0
0.765,0.165,127,127,0
0.795,0.165,127,127,0
0.825,0.165,127,127,0
0.855,0.165,127,127,0
0.885,0.165,127,127,0
0.915,0.165,127,127,0
0.945,0.165,127,127,0
0.975,0.165,127,127,0
1.005,0.165,127,127,0
1.035,0.165,127,127,0
1.065,0.165,127,127,0
1.095,0.165,127,127,0
1.125,0.165,127,127,0
1.155,0.165,127,127,0
1.185,0.165,127,127,0
1.215,0.165,127,127,0
1.245,0.165,127,127,0
1.275,0.165,127,127,0
1.305,0.165,127,127,0
1.335,0.165,127,127,0
1.365,0.165,127,127,0
1.395,0.165,127,127,0
1.425,0.165,127,127,0
1.455,0.165,127,127,0
1.485,0.165,127,127,0
1.515,0.165,127,127,0
1.545,0.165,127,127,0
1.575,0.165,127,127,0
1.605,0.165,127,127,0
1.635,0.165,127,127,0
1.665,0.165,127,127,0
1.695,0.165,127,127,0
1.725,0.165,127,127,0
1.755,0.165,127,127,0
1.785,0.165,127,127,0
1.815,0.165,127,127,0
1.845,0.165,127,127,0
1.875,0.165,127,127,0
1.905,0.165,127,127,0
1.935,0.165,127,127,0
1.965,0.165,127,127,0
1.995,0.165,127,127,0
2.025,0.165,127,127,0
2.055,0.165,127,127,0
2.085,0.165,127,127,0
2.115,0.165,127,127,0
2.145,0.165,127,127,0
2.175,0.165,127,127,0
2.205,0.165,127,127,0
2.235,0.165,127,127,0
2.265,0.165,127,127,0
2.295,0.165,127,127,0
2.325,0.165,127,127,0
2.355,0.165,127,127,0
2.385,0.165,127,127,0
2.415,0.165,127,127,0
2.445,0.165,127,127,0
2.475,0.165,127,127,0
2.505,0.165,127,127,0
2.535,0.165,127,127,0
2.565,0.165,127,127,0
2.595,0.165,127,127,0
2.625,0.165,127,127,0
2.655,0.165,127,127,0
2.685,0.165,127,127,0
2.715,0.165,127,127,0
2.745,0.165,127,127,0
2.775,0.165,127,127,0
2.805,0.165,127,127,0
2.835,0.165,127,127,0
2.865,0.165,127,127,0
2.895,0.165,127,127,0
2.925,0.165,127,127,0
2.955,0.165,127,127,0
2.985,0.165,127,127,0
3.015,0.165,127,127,0
3.045,0.165,127,127,0
3.075,0.165,127,127,0
3.105,0.165,127,127,0
3.135,0.165,127,127,0
3.165,0.165,127,127,0
3.195,0.165,127,127,0
3.225,0.165,127,127,0
3.255,0.165,127,127,0
3.285,0.165,127,127,0
3.315,0.165,127,127,0
3.345,0.165,127,127,0
3.375,0.165,127,127,0
3.405,0.165,127,127,0
3.435,0.165,127,127,0
3.465,0.165,127,127,0
3.495,0.165,127,127,0
3.525,0.165,127,127,0
3.555,0.165,127,127,0
3.585,0.165,127,127,0
3.615,0.165,127,127,0
3.645,0.165,127,127,0
3.675,0.165,127,127,0
3.705,0.165,127,127,0
3.735,0.165,127,127,0
3.765,0.165,127,127,0
3.795,0.165,127,127,0
3.825,0.165,127,127,0
3.855,0.165,127,127,0
3.885,0.165,127,127,0
3.915,0.165,127,127,0
3.945,0.165,127,127,0
3.975,0.165,127,127,0
4.005,0.165,127,127,0
4.035,0.165,127,127,0
4.065,0.165,127,127,0
4.095,0.165,127,127,0
4.125,0.165,127,127,0
4.155,0.165,127,127,0
4.185,0.165,127,127,0
4.215,0.165,127,127,0
4.245,0.165,127,127,0
4.275,0.165,127,127,0
4.305,0.165,127,127,0
4.335,0.165,127,127,0
4.365,0.165,127,127,0
4.395,0.165,127,127,0
4.425,0.165,127,127,0
4.455,0.165,127,127,0
4.485,0.165,127,127,0
4.515,0.165,127,127,0
4.545,0.165,127,127,0
4.575,0.165,127,127,0
4.605,0.165,127,127,0
4.635,0.165,127,127,0
4.665,0.165,127,127,0
4.695,0.165,127,127,0
0.015,0.195,127,127,0
0.045,0.195,127,127,0
0.075,0.195,127,127,0
0.105,0.195,127,127,0
0.135,0.195,127,127,0
0.165,0.195,127,127,0
0.195,0.195,127,127,0
0.225,0.195,127,127,0
0.255,0.195,127,127,0
0.285,0.195,127,127,0
0.315,0.195,127,127,0
0.345,0.195,127,127,0
0.375,0.195,127,127,0
0.405,0.195,127,127,0
0.435,0.195,127,127,0
0.465,0.195,127,127,0
0.495,0.195,127,127,0
0.525,0.195,127,127,0
0.555,0.195,127,127,0
0.585,0.195,127,127,0
0.615,0.195,127,127,0
0.645,0.195,127,127,0
0.675,0.195,127,127,0
0.705,0.195,127,127,0
0.735,0.195,127,127,0
0.765,0.195,127,127,0
0.795,0.195,127,127,0
0.825,0.195,127,127,0
0.855,0.195,127,127,0
0.885,0.195,127,127,0
0.915,0.195,127,127,0
0.945,0.195,127,127,0
0.975,0.195,127,127,0
1.005,0.195,127,127,0
1.035,0.195,127,127,0
1.065,0.195,127,127,0
1.095,0.195,127,127,0
1.125,0.195,127,127,0
1.155,0.195,127,127,0
1.185,0.195,127,127,0
1.215,0.195,127,127,0
1.245,0.195,127,127,0
1.275,0.195,127,127,0
1.305,0.195,127,127,0
1.335,0.195,127,127,0
1.365,0.195,127,127,0
1.395,0.195,127,127,0
1.425,0.195,127,127,0
1.455,0.195,127,127,0
1.485,0.195,127,127,0
1.515,0.195,127,127,0
1.545,0.195,127,127,0
1.575,0.195,127,127,0
1.605,0.195,127,127,0
1.635,0.195,127,127,0
1.665,0.195,127,127,0
1.695,0.195,127,127,0
